Player,Season,PD,Comb,Solo,Ast
Kevin Byard,2016,4.00,59.00,45.00,14.00
Kevin Byard,2017,16.00,87.00,62.00,25.00
Kevin Byard,2018,8.00,90.00,62.00,28.00
Kevin Byard,2019,9.00,84.00,60.00,24.00
Kevin Byard,2020,7.00,111.00,79.00,32.00
Kevin Byard,2021,13.00,88.00,57.00,31.00
Kevin Byard,2022,6.00,108.00,69.00,39.00
Kevin Byard,2023,2.00,81.33,53.33,28.00
Kevin Byard,2024,7.00,130.00,80.00,50.00
