Player,Season,PD,Comb,Solo,Ast
Denzel Ward,2018,11.00,53.00,41.00,12.00
Denzel Ward,2019,11.00,44.00,38.00,6.00
Denzel Ward,2020,18.00,46.00,38.00,8.00
Denzel Ward,2021,10.00,43.00,34.00,9.00
Denzel Ward,2022,15.00,53.00,42.00,11.00
Denzel Ward,2023,11.00,34.00,30.00,4.00
Denzel Ward,2024,19.00,49.00,41.00,8.00
