Player,Season,PD,Comb,Solo,Ast
J.T. Gray,2018,0.00,2.00,1.00,1.00
J.T. Gray,2019,0.00,17.00,13.00,4.00
J.T. Gray,2020,1.00,8.00,8.00,0.00
J.T. Gray,2021,0.00,22.00,18.00,4.00
J.T. Gray,2022,0.00,17.00,9.00,8.00
J.T. Gray,2023,0.00,12.00,7.00,5.00
J.T. Gray,2024,0.00,25.00,12.00,13.00
