Player,Season,PD,Comb,Solo,Ast
Mike Ford,2018,1.00,25.00,24.00,1.00
Mike Ford,2019,2.00,12.00,11.00,1.00
Mike Ford,2020,1.00,12.00,9.00,3.00
Mike Ford,2021,0.00,6.00,6.00,0.00
Mike Ford,2022,0.00,15.00,7.00,8.00
Mike Ford,2023,2.00,28.00,22.00,6.00
Mike Ford,2024,0.00,13.00,11.00,2.00
