Player,Season Group,PD,Comb,Solo,Ast
M.J. Stewart,Group1,3.00,34.67,26.67,8.00
M.J. Stewart,Group2,0.33,25.00,17.00,8.00
M.J. Stewart,Difference,-88.89,-27.88,-36.25,0.00
