Player,Season Group,PD,Comb,Solo,Ast
Jordan Whitehead,Group1,7.00,72.00,53.67,18.33
Jordan Whitehead,Group2,6.67,88.33,57.33,31.00
Jordan Whitehead,Difference,-4.76,22.69,6.83,69.09
