Player,Season,PD,Comb,Solo,Ast
Zach Allen,2019,0.00,8.00,6.00,2.00
Zach Allen,2020,3.00,35.00,20.00,15.00
Zach Allen,2021,4.00,48.00,30.00,18.00
Zach Allen,2022,8.00,47.00,23.00,24.00
Zach Allen,2023,1.00,60.00,27.00,33.00
Zach Allen,2024,1.00,61.00,32.00,29.00
