Player,Season,PD,Comb,Solo,Ast
DeForest Buckner,2016,1.00,73.00,43.00,30.00
DeForest Buckner,2017,5.00,61.00,45.00,16.00
DeForest Buckner,2018,3.00,67.00,44.00,23.00
DeForest Buckner,2019,2.00,62.00,34.00,28.00
DeForest Buckner,2020,3.00,58.00,37.00,21.00
DeForest Buckner,2021,3.00,68.00,40.00,28.00
DeForest Buckner,2022,3.00,74.00,44.00,30.00
DeForest Buckner,2023,7.00,81.00,45.00,36.00
DeForest Buckner,2024,1.00,61.00,24.00,37.00
