Player,Season,PD,Comb,Solo,Ast
Ogbo Okoronkwo,2019,0.00,7.00,3.00,4.00
Ogbo Okoronkwo,2020,1.00,12.00,8.00,4.00
Ogbo Okoronkwo,2021,0.00,15.00,9.00,6.00
Ogbo Okoronkwo,2022,2.00,44.00,32.00,12.00
Ogbo Okoronkwo,2023,1.00,31.00,22.00,9.00
Ogbo Okoronkwo,2024,0.00,23.00,15.00,8.00
