Player,Season,PD,Comb,Solo,Ast
Danielle Hunter,2015,0.00,33.00,29.00,4.00
Danielle Hunter,2016,1.00,56.00,34.00,22.00
Danielle Hunter,2017,2.00,45.00,27.00,18.00
Danielle Hunter,2018,0.00,72.00,51.00,21.00
Danielle Hunter,2019,0.00,70.00,52.00,18.00
Danielle Hunter,2021,0.00,38.00,23.00,15.00
Danielle Hunter,2022,3.00,65.00,46.00,19.00
Danielle Hunter,2023,2.00,83.00,54.00,29.00
Danielle Hunter,2024,3.00,46.00,31.00,15.00
