Player,Season,PD,Comb,Solo,Ast
Poona Ford,2018,0.00,21.00,13.00,8.00
Poona Ford,2019,1.00,32.00,21.00,11.00
Poona Ford,2020,0.00,40.00,25.00,15.00
Poona Ford,2021,1.00,53.00,23.00,30.00
Poona Ford,2022,2.00,35.00,22.00,13.00
Poona Ford,2023,0.00,9.00,5.00,4.00
Poona Ford,2024,5.00,39.00,24.00,15.00
