Player,Season,PD,Comb,Solo,Ast
L.J. Collier,2019,0.00,3.00,2.00,1.00
L.J. Collier,2020,2.00,22.00,16.00,6.00
L.J. Collier,2021,1.00,8.00,3.00,5.00
L.J. Collier,2022,2.00,7.00,3.00,4.00
L.J. Collier,2023,0.00,2.00,2.00,0.00
L.J. Collier,2024,2.00,29.00,13.00,16.00
