Player,Season,PD,Comb,Solo,Ast
Kentavius Street,2019,0.00,4.00,4.00,0.00
Kentavius Street,2020,0.00,11.00,5.00,6.00
Kentavius Street,2021,0.00,27.00,15.00,12.00
Kentavius Street,2022,1.00,29.00,13.00,16.00
Kentavius Street,2023,0.67,12.00,7.33,4.67
Kentavius Street,2024,0.00,15.00,9.00,6.00
