Player,Season,PD,Comb,Solo,Ast
Quinton Jefferson,2016,0.00,1.00,0.00,1.00
Quinton Jefferson,2017,0.00,7.00,6.00,1.00
Quinton Jefferson,2018,2.00,25.00,15.00,10.00
Quinton Jefferson,2019,3.00,26.00,14.00,12.00
Quinton Jefferson,2020,1.00,23.00,14.00,9.00
Quinton Jefferson,2021,1.00,47.00,17.00,30.00
Quinton Jefferson,2022,2.00,29.00,17.00,12.00
Quinton Jefferson,2023,0.00,34.00,13.00,21.00
Quinton Jefferson,2024,0.00,9.33,3.33,6.00
