Player,Season,PD,Comb,Solo,Ast
Jeffery Simmons,2019,1.00,32.00,18.00,14.00
Jeffery Simmons,2020,5.00,49.00,24.00,25.00
Jeffery Simmons,2021,6.00,54.00,42.00,12.00
Jeffery Simmons,2022,7.00,54.00,25.00,29.00
Jeffery Simmons,2023,1.00,44.00,30.00,14.00
Jeffery Simmons,2024,4.00,76.00,41.00,35.00
