Player,Season Group,PD,Comb,Solo,Ast
J.T. Gray,Group1,0.33,15.67,13.00,2.67
J.T. Gray,Group2,0.00,18.00,9.33,8.67
J.T. Gray,Difference,-0.33,2.33,-3.67,6.00
