Player,Season Group,PD,Comb,Solo,Ast
Rakeem Nunez-Rochws,Group1,0.00,15.33,5.67,9.67
Rakeem Nunez-Rochws,Group2,1.00,37.00,15.67,21.33
Rakeem Nunez-Rochws,Difference,inf,141.30,176.47,120.69
