Player,Season Group,PD,Comb,Solo,Ast
Montravius Adams,Group1,1.44,10.67,4.89,5.78
Montravius Adams,Group2,0.67,21.33,10.67,10.67
Montravius Adams,Difference,-53.85,100.00,118.18,84.62
