Player,Season Group,PD,Comb,Solo,Ast
Dalvin Tomlinson,Group1,2.00,45.67,21.67,24.00
Dalvin Tomlinson,Group2,0.00,32.00,15.00,17.00
Dalvin Tomlinson,Difference,-2.00,-13.67,-6.67,-7.00
