Player,Season Group,PD,Comb,Solo,Ast
Jacob Martin,Group1,1.33,18.00,10.00,8.00
Jacob Martin,Group2,0.33,10.44,6.22,4.22
Jacob Martin,Difference,-1.00,-7.56,-3.78,-3.78
