Player,Season Group,PD,Comb,Solo,Ast
Josh Hines-Allen,Group1,1.67,42.67,28.00,14.67
Josh Hines-Allen,Group2,1.67,56.00,34.67,21.33
Josh Hines-Allen,Difference,0.00,31.25,23.81,45.45
