Player,Season Group,PD,Comb,Solo,Ast
Foye Oluokun,Group1,3.33,123.67,72.00,51.67
Foye Oluokun,Group2,6.00,155.00,99.67,55.33
Foye Oluokun,Difference,80.00,25.34,38.43,7.10
