Player,Season Group,PD,Comb,Solo,Ast
Mack Wilson,Group1,3.00,54.33,35.67,18.67
Mack Wilson,Group2,3.00,49.33,27.67,21.67
Mack Wilson,Difference,0.00,-9.20,-22.43,16.07
