Player,Season,PD,Comb,Solo,Ast
Byron Murphy,2019,10.00,78.00,66.00,12.00
Byron Murphy,2020,8.00,51.00,40.00,11.00
Byron Murphy,2021,12.00,64.00,49.00,15.00
Byron Murphy,2022,4.00,36.00,29.00,7.00
Byron Murphy,2023,13.00,57.00,43.00,14.00
Byron Murphy,2024,14.00,81.00,62.00,19.00
