Player,Season,PD,Comb,Solo,Ast
Greg Stroman,2018,4.00,38.00,31.00,7.00
Greg Stroman,2019,0.00,0.00,0.00,0.00
Greg Stroman,2020,0.00,0.00,0.00,0.00
Greg Stroman,2022,1.00,8.00,4.00,4.00
Greg Stroman,2023,1.00,19.00,12.00,7.00
Greg Stroman,2024,0.00,10.00,9.00,1.00
