Player,Season,PD,Comb,Solo,Ast
Emmanuel Moseley,2018,0.00,1.00,1.00,0.00
Emmanuel Moseley,2019,8.00,50.00,42.00,8.00
Emmanuel Moseley,2020,9.00,47.00,34.00,13.00
Emmanuel Moseley,2021,11.00,42.00,33.00,9.00
Emmanuel Moseley,2022,5.00,22.00,18.00,4.00
Emmanuel Moseley,2023,0.00,0.00,0.00,0.00
Emmanuel Moseley,2024,0.00,0.00,0.00,0.00
