Player,Season Group,PD,Comb,Solo,Ast
Bobby Wagner,Group1,6.33,155.67,86.67,69.00
Bobby Wagner,Group2,4.00,151.67,84.00,67.67
Bobby Wagner,Difference,-36.84,-2.57,-3.08,-1.93
