Player,Season,PD,Comb,Solo,Ast
Cody Barton,2019,1.00,23.00,9.00,14.00
Cody Barton,2020,0.00,35.00,24.00,11.00
Cody Barton,2021,1.00,37.00,23.00,14.00
Cody Barton,2022,6.00,136.00,84.00,52.00
Cody Barton,2023,1.00,121.00,67.00,54.00
Cody Barton,2024,5.00,106.00,53.00,53.00
