Player,Season,PD,Comb,Solo,Ast
Dante Fowler,2016,5.00,32.00,23.00,9.00
Dante Fowler,2017,0.00,21.00,18.00,3.00
Dante Fowler,2018,0.67,20.00,15.33,4.67
Dante Fowler,2019,6.00,58.00,40.00,18.00
Dante Fowler,2020,1.00,23.00,12.00,11.00
Dante Fowler,2021,1.00,36.00,21.00,15.00
Dante Fowler,2022,2.00,27.00,22.00,5.00
Dante Fowler,2023,3.00,13.00,8.00,5.00
Dante Fowler,2024,1.00,39.00,25.00,14.00
