Player,Season,PD,Comb,Solo,Ast
Roquan Smith,2018,5.00,121.00,89.00,32.00
Roquan Smith,2019,2.00,101.00,66.00,35.00
Roquan Smith,2020,7.00,139.00,98.00,41.00
Roquan Smith,2021,3.00,163.00,95.00,68.00
Roquan Smith,2022,4.00,112.67,68.67,44.00
Roquan Smith,2023,8.00,158.00,84.00,74.00
Roquan Smith,2024,4.00,154.00,81.00,73.00
