Player,Season,PD,Comb,Solo,Ast
Khalil Mack,2014,3.00,76.00,59.00,17.00
Khalil Mack,2015,2.00,77.00,57.00,20.00
Khalil Mack,2016,3.00,73.00,54.00,19.00
Khalil Mack,2017,3.00,78.00,61.00,17.00
Khalil Mack,2018,4.00,47.00,37.00,10.00
Khalil Mack,2019,4.00,47.00,40.00,7.00
Khalil Mack,2020,3.00,50.00,29.00,21.00
Khalil Mack,2021,0.00,19.00,15.00,4.00
Khalil Mack,2022,2.00,50.00,33.00,17.00
Khalil Mack,2023,10.00,74.00,57.00,17.00
Khalil Mack,2024,9.00,39.00,20.00,19.00
