Player,Season,PD,Comb,Solo,Ast
Fred Warner,2018,6.00,124.00,85.00,39.00
Fred Warner,2019,9.00,118.00,89.00,29.00
Fred Warner,2020,6.00,125.00,79.00,46.00
Fred Warner,2021,4.00,137.00,79.00,58.00
Fred Warner,2022,10.00,130.00,79.00,51.00
Fred Warner,2023,11.00,132.00,82.00,50.00
Fred Warner,2024,7.00,131.00,76.00,55.00
