Player,Season,PD,Comb,Solo,Ast
Dennis Gardeck,2018,0.00,7.00,7.00,0.00
Dennis Gardeck,2019,0.00,11.00,7.00,4.00
Dennis Gardeck,2020,0.00,16.00,14.00,2.00
Dennis Gardeck,2021,0.00,23.00,14.00,9.00
Dennis Gardeck,2022,1.00,31.00,22.00,9.00
Dennis Gardeck,2023,4.00,46.00,36.00,10.00
Dennis Gardeck,2024,2.00,22.00,17.00,5.00
