Player,Season,PD,Comb,Solo,Ast
Jordan Hicks,2015,3.00,50.00,43.00,7.00
Jordan Hicks,2016,11.00,85.00,58.00,27.00
Jordan Hicks,2017,0.00,28.00,19.00,9.00
Jordan Hicks,2018,5.00,91.00,61.00,30.00
Jordan Hicks,2019,6.00,150.00,93.00,57.00
Jordan Hicks,2020,4.00,118.00,78.00,40.00
Jordan Hicks,2021,5.00,116.00,75.00,41.00
Jordan Hicks,2022,10.00,129.00,86.00,43.00
Jordan Hicks,2023,5.00,107.00,61.00,46.00
Jordan Hicks,2024,4.00,78.00,40.00,38.00
