Player,Season Group,PD,Comb,Solo,Ast
Jimmie Ward,Group1,6.00,71.67,49.00,22.67
Jimmie Ward,Group2,4.00,49.33,34.33,15.00
Jimmie Ward,Difference,-2.00,-22.33,-14.67,-7.67
