Player,Season,Y/R,Y/Tgt,Succ%
Mike Williams,2017,8.60,4.10,39.10
Mike Williams,2018,15.40,10.10,59.10
Mike Williams,2019,20.40,11.10,52.20
Mike Williams,2020,15.80,8.90,50.60
Mike Williams,2021,15.10,8.90,51.90
Mike Williams,2022,14.20,9.60,59.10
Mike Williams,2023,13.10,9.60,53.80
Mike Williams,2024,14.23,8.97,49.53
