Player,Season,Y/R,Y/Tgt,Succ%
Chris Moore,2016,6.60,2.90,31.30
Chris Moore,2017,13.80,6.50,39.50
Chris Moore,2018,10.30,7.80,48.00
Chris Moore,2019,7.00,4.20,20.00
Chris Moore,2020,,,
Chris Moore,2021,10.80,10.30,54.50
Chris Moore,2022,11.40,7.40,47.30
Chris Moore,2023,19.30,12.10,54.30
Chris Moore,2024,,,
