Player,Season Group,PD,Comb,Solo,Ast
Oren Burks,Group1,0.00,22.67,15.00,7.67
Oren Burks,Group2,1.00,41.67,21.33,20.33
Oren Burks,Difference,1.00,19.00,6.33,12.67
