Player,Season Group,PD,Comb,Solo,Ast
Jeffery Simmons,Group1,4.00,45.00,28.00,17.00
Jeffery Simmons,Group2,4.00,58.00,32.00,26.00
Jeffery Simmons,Difference,0.00,28.89,14.29,52.94
