Player,Season Group,PD,Comb,Solo,Ast
De'Vondre Campbell,Group1,4.33,124.67,82.00,42.67
De'Vondre Campbell,Group2,2.00,83.33,48.67,34.67
De'Vondre Campbell,Difference,-53.85,-33.16,-40.65,-18.75
