Player,Season,Y/R,Y/Tgt,Succ%
Kendrick Bourne,2017,16.10,7.60,41.20
Kendrick Bourne,2018,11.60,7.40,54.50
Kendrick Bourne,2019,11.90,8.10,59.10
Kendrick Bourne,2020,13.60,9.00,58.10
Kendrick Bourne,2021,14.50,11.40,65.70
Kendrick Bourne,2022,12.40,9.00,54.20
Kendrick Bourne,2023,11.00,7.40,49.10
Kendrick Bourne,2024,10.90,8.00,55.30
