Player,Season,Y/R,Y/Tgt,Succ%
Brandin Cooks,2014,10.40,8.00,58.00
Brandin Cooks,2015,13.50,8.80,47.30
Brandin Cooks,2016,15.00,10.00,52.10
Brandin Cooks,2017,16.60,9.50,49.10
Brandin Cooks,2018,15.10,10.30,57.30
Brandin Cooks,2019,13.90,8.10,50.00
Brandin Cooks,2020,14.20,9.70,61.30
Brandin Cooks,2021,11.50,7.70,53.70
Brandin Cooks,2022,12.30,7.50,47.30
Brandin Cooks,2023,12.20,8.10,59.30
Brandin Cooks,2024,10.00,4.80,44.40
