Player,Season,Y/R,Y/Tgt,Succ%
Tyler Lockett,2015,13.00,9.60,66.70
Tyler Lockett,2016,14.60,9.00,50.00
Tyler Lockett,2017,12.30,7.80,45.10
Tyler Lockett,2018,16.90,13.80,65.70
Tyler Lockett,2019,12.90,9.60,62.70
Tyler Lockett,2020,10.50,8.00,68.90
Tyler Lockett,2021,16.10,11.00,53.30
Tyler Lockett,2022,12.30,8.80,60.70
Tyler Lockett,2023,11.30,7.30,58.20
Tyler Lockett,2024,12.20,8.10,56.80
