Player,Season,Y/R,Y/Tgt,Succ%
joshreynolds,2017,9.50,4.30,33.30
joshreynolds,2018,13.90,7.60,47.20
joshreynolds,2019,15.50,7.60,41.90
joshreynolds,2020,11.90,7.60,56.80
joshreynolds,2021,12.93,7.83,56.50
joshreynolds,2022,12.60,8.10,61.00
joshreynolds,2023,15.20,9.50,56.30
joshreynolds,2024,13.73,6.63,34.57
