Player,Season,Y/R,Y/Tgt,Succ%
A.J. Brown,2019,20.20,12.50,53.60
A.J. Brown,2020,15.40,10.10,61.30
A.J. Brown,2021,13.80,8.30,50.50
A.J. Brown,2022,17.00,10.30,51.70
A.J. Brown,2023,13.70,9.20,56.30
A.J. Brown,2024,16.10,11.10,62.90
