Player,Season Group,PD,Comb,Solo,Ast
Tyrann Mathieu,Group1,9.00,71.00,57.00,14.00
Tyrann Mathieu,Group2,8.00,76.00,53.67,22.33
Tyrann Mathieu,Difference,-1.00,5.00,-3.33,8.33
