Player,Season Group,PD,Comb,Solo,Ast
Justin Reid,Group1,4.33,75.67,53.33,22.33
Justin Reid,Group2,7.67,88.33,64.67,23.67
Justin Reid,Difference,76.92,16.74,21.25,5.97
