Player,Season Group,PD,Comb,Solo,Ast
Tremon Smith,Group1,0.00,8.67,6.67,2.00
Tremon Smith,Group2,1.33,10.33,8.00,2.33
Tremon Smith,Difference,inf,19.23,20.00,16.67
