Player,Season Group,PD,Comb,Solo,Ast
Sean Murphy-Bunting,Group1,4.67,52.33,40.00,12.33
Sean Murphy-Bunting,Group2,6.67,46.67,30.33,16.33
Sean Murphy-Bunting,Difference,42.86,-10.83,-24.17,32.43
