Player,Season Group,PD,Comb,Solo,Ast
Denico Autry,Group1,3.33,32.00,21.67,10.33
Denico Autry,Group2,3.67,30.00,18.33,11.67
Denico Autry,Difference,10.00,-6.25,-15.38,12.90
