Player,Season Group,PD,Comb,Solo,Ast
Trey Hendrickson,Group1,0.33,26.00,18.00,8.00
Trey Hendrickson,Group2,4.00,40.33,27.67,12.67
Trey Hendrickson,Difference,1100.00,55.13,53.70,58.33
