Player,Season Group,PD,Comb,Solo,Ast
Kenny Moore,Group1,9.67,81.00,66.67,14.33
Kenny Moore,Group2,5.67,78.67,56.33,22.33
Kenny Moore,Difference,-41.38,-2.88,-15.50,55.81
