Player,Season Group,PD,Comb,Solo,Ast
Tyrann Mathieu,Group1,9.00,71.00,57.00,14.00
Tyrann Mathieu,Group2,8.00,76.00,53.67,22.33
Tyrann Mathieu,Difference,-11.11,7.04,-5.85,59.52
