Player,Season Group,PD,Comb,Solo,Ast
Roquan Smith,Group1,4.00,134.33,86.33,48.00
Roquan Smith,Group2,5.33,141.56,77.89,63.67
Roquan Smith,Difference,33.33,5.38,-9.78,32.64
