Player,Season,PD,Comb,Solo,Ast
Brian Burns,2019,0.00,25.00,19.00,6.00
Brian Burns,2020,4.00,58.00,35.00,23.00
Brian Burns,2021,4.00,50.00,31.00,19.00
Brian Burns,2022,3.00,63.00,34.00,29.00
Brian Burns,2023,2.00,50.00,32.00,18.00
Brian Burns,2024,8.00,71.00,42.00,29.00
