Player,Season,PD,Comb,Solo,Ast
Oren Burks,2018,0.00,24.00,18.00,6.00
Oren Burks,2019,0.00,11.00,7.00,4.00
Oren Burks,2020,0.00,21.00,14.00,7.00
Oren Burks,2021,0.00,36.00,24.00,12.00
Oren Burks,2022,1.00,38.00,15.00,23.00
Oren Burks,2023,1.00,46.00,29.00,17.00
Oren Burks,2024,1.00,41.00,20.00,21.00
