Player,Season,PD,Comb,Solo,Ast
Robert Spillane,2018,0.00,0.00,0.00,0.00
Robert Spillane,2019,0.00,11.00,8.00,3.00
Robert Spillane,2020,4.00,45.00,39.00,6.00
Robert Spillane,2021,0.00,56.00,29.00,27.00
Robert Spillane,2022,4.00,79.00,52.00,27.00
Robert Spillane,2023,4.00,148.00,82.00,66.00
Robert Spillane,2024,7.00,158.00,91.00,67.00
