Player,Season Group,PD,Comb,Solo,Ast
Charles Omenihu,Group1,1.56,13.78,9.44,4.33
Charles Omenihu,Group2,1.00,18.00,9.67,8.33
Charles Omenihu,Difference,-35.71,30.65,2.35,92.31
