Player,Season Group,PD,Comb,Solo,Ast
Tim Settle,Group1,0.00,15.33,9.33,6.00
Tim Settle,Group2,0.33,21.33,14.67,6.67
Tim Settle,Difference,0.00,39.13,57.14,11.11
