Player,Season Group,PD,Comb,Solo,Ast
John Jenkins,Group1,0.67,23.67,12.33,11.33
John Jenkins,Group2,2.00,42.33,15.00,27.33
John Jenkins,Difference,200.00,78.87,21.62,141.18
