Player,Season Group,PD,Comb,Solo,Ast
Deatrich Wise,Group1,1.33,38.67,25.00,13.67
Deatrich Wise,Group2,2.33,47.33,23.67,23.67
Deatrich Wise,Difference,75.00,22.41,-5.33,73.17
