Player,Season Group,PD,Comb,Solo,Ast
Jamel Dean,Group1,11.00,45.33,37.00,8.33
Jamel Dean,Group2,6.33,59.00,45.33,13.67
Jamel Dean,Difference,-4.67,13.67,8.33,5.33
