Player,Season Group,PD,Comb,Solo,Ast
Kendall Fuller,Group1,9.67,58.67,45.33,13.33
Kendall Fuller,Group2,9.67,60.33,42.67,17.67
Kendall Fuller,Difference,0.00,2.84,-5.88,32.50
