Player,Season Group,PD,Comb,Solo,Ast
D.J. Jones,Group1,0.67,33.00,24.33,8.67
D.J. Jones,Group2,3.00,40.67,24.33,16.33
D.J. Jones,Difference,2.33,7.67,0.00,7.67
